"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Algeria","DZA","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","23733964092.2533","23733964092.2533","8184125671.54613","13503806430.0233","13913013269.1936","13913013269.1936","15106623025.3054","15554227057.7308","17643044919.3635","19246956991.0264","19992964209.9309","14808221370.7184","20515167170.4462","21634176507.2385","20328666094.1664","20440566747.1305","21149272244.4871","21037371626.8496","22305581810.2732","23909495369.8241","20813570356.2479","20876010843.1914","23005363319.961","24431696807.7794","25824303656.7258","26495734919.2544","26416248528.8171","28001221740.4414","28113226238.0483","30362284942.7055","31394602700.2748","31112053706.3288","32325421219.4563","31711240434.4645","30633057515.0235","32562939261.8556","35005160318.0832","37210486692.6448","37843062451.2337","40115566776.9833","37972728166.1944","40402982769.471","42705952787.3308","45908899246.3806","47377984022.2648","50173285079.5786","49270165948.146","49171625616.2498","48139021478.3084","43517675416.3908","43256569363.8925","42088641991.0675","40531362237.3981","38221074589.8662","38297516739.046","38489004322.7411","41144745621.0103","39375521559.3068","38036753826.2904","35868658858.192","31492682477.4926","35114340962.4042","35079226621.4416","36166682646.7065","35298682263.1854","",
"East Asia & Pacific (excluding high income)","EAP","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3334591505182.37","","","","","","","","","","",
"Early-demographic dividend","EAR","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","182279786685.404","191400013949.975","179324522192.295","199597987936.284","211579088512.052","229894750801.893","248690918864.945","263773837180.259","283273774135.75","312012038697.981","340193745420.403","359429183775.27","408484309735.35","446248656860.479","509630658017.111","469512038677.459","506080039872.514","512046327918.351","489069689374.59","496878777632.27","437520172947.528","436457624351.559","460865041761.204","481240241916.708","500707819570.541","495454045989","509560382192.746","551635970098.511","590876467764.141","623947879236.132","667341266985.305","712703766736.309","745022387821.028","802406498235.447","878601359700.354","975396413787.856","1060043535901.44","1098376542630.45","1149270654799.17","1142475681649.9","1282726485024.42","1280782868309","1309161393172.02","1386937456379.45","1533658583620.87","1690619406329.17","1824475490888.37","1906289327410.89","1981717070684.82","1815172220942.8","2046632220727.96","2199026807889.67","2293568941850.61","2355197732649.68","2397391877012.22","2416511488256.96","2487515606175.1","2652316755073.42","2849556197018.09","2851274525681.59","2511883599466.3","2882521010075.12","3225794227724.62","3238362669121.01","3324028956656.98","",
"East Asia & Pacific","EAS","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6647213150065.63","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","262330272121.979","233104430846.189","165820326174.222","155509413098.869","164183623221.39","166855101779.565","191007605146.511","204304886555.482","208707983425.922","198680714253.453","239575017205.111","245826989899.646","268878974247.57","294814420070.181","340963393692.095","341236820996.431","351826953580.055","375843150855.752","392631062428.409","352475046733.258","367317124249.289","404486113706.76","432688983630.408","438543947586.392","441407024498.625","446413841056.171","444096726220.485","489759318437.546","527510527797.433","554590226077.818","476749544557.233","557802290281.665","586730720911.355","594106217241.359","602760205661.23","",
"Europe & Central Asia","ECS","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","1115977863900.22","1184851836091.41","1275390290764.45","1409533103993.92","1498675794519.38","1442232113468.63","1579157659309.71","1671775979027.17","1759992642782.63","1869618288256.85","1898499146933.25","1999494049820.38","2013775080031.81","2071568394538.73","2248830612122.11","2364335723490.39","2395319037893.08","2480160746057.85","2610599343264.85","2788271739592.15","2893640848878.69","2875325247231.1","2860281286376.04","2891753197047.67","3143175824762.78","3405910474193.04","3603648113592.47","3980395048454.8","4206327812738.39","4410585489792.25","4959999373637.84","5134118870239.17","5259432385623.52","5376747039198.25","5825350511415.15","6153171438085.93","6673820210705.7","7081562335840.86","7194045702597.8","6422784039776.79","7043773409084.54","7481020782430.14","7635902717664.12","7848704905887.63","8112834430511.77","8577719327120.08","8872547967206.02","9362336205378.54","9716759637046.16","10014799574323.9","9164633364683.61","10122016066406.2","10821134376356.4","10791208224066.4","10889116352032","",
"Ecuador","ECU","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","1112757094.95736","1067519068.84819","1292889669.57699","1187170369.18521","1231588866.34543","1337799883.41209","1388392360.41541","1489544170.66994","1529080512.14824","1342551354.83941","1345070207.07865","1486635137.32226","2701946782.2414","5691160246.86424","6984471953.88764","5638672605.09718","5787057418.58334","5872513102.57427","6252279819.74575","6433747167.63451","6458096576.40976","6512541150.17143","6193585435.48583","6088521269.15738","6255395242.1608","6723145534.37298","7504184123.73246","6743427418.51199","9266785756.55451","9390334563.86307","9449452271.24732","11025146607.2715","11633322956.0953","12354930473.8298","13947688861.8199","15392506784.3188","15065786598.5705","16118275262.7456","15354814371.4731","16526514633.2723","16945654920.411","14065304604.1435","14361721769.5923","15454577334.4603","17027516489.6372","18459039495.5446","19783099100.4124","19758864462.4807","20621364829.928","19228028454.5797","19326516157.0347","20580138408.845","21591234147.5327","22170692479.9234","23236066570.9737","22119535000","21017782300.93","21568248726.6915","21967388779.0966","23050183067.9154","22149985686.6144","24237193661.4535","26139788807.0483","26355294453.7368","26826690125.4925","",
"Egypt, Arab Rep.","EGY","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","1753804655.87471","1635678981.50063","1503088938.76837","1849028413.8803","2135302369.79347","2136507733.66314","2231731491.66874","2383607358.69917","1559741047.94697","1799005806.79218","1976973154.44538","2078006312.90162","2041597967.43787","2131708622.33956","2231831572.07657","2751839270.88657","3092643760.95599","4349681428.09866","4466137233.84209","5107215026.84956","5976070734.23401","7750875987.92527","6943823916.07015","7462373759.01307","7895672880.51999","7982567555.32457","8130523352.888","7548094181.37855","8391951529.74149","9790610118.01894","10489939412.1961","10839604053.8069","12238262648.0911","12391159664.9454","12455890927.1203","13862240136.8331","14109029987.7642","13975419223.9798","13604642799.6837","14851022026.6139","15894900270.7547","16417950011.7662","17234513012.8685","19618537867.6745","24585256315.187","29551974762.6996","35834873598.8029","44178960590.624","56885559109.3654","48630191861.8498","47179129685.3269","47767398135.2686","46669297028.7107","48776723405.8265","43440175967.0008","43423180592.9919","36896956973.5363","68644315622.346","90329366321.7716","87903241849.0564","67106102683.4595","57814296068.8843","90967161930.5785","119505879398.995","106819527649.363","",
"Euro area","EMU","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","567158414491.913","604711682611.542","661217607175.918","730529990418.764","783129757113.811","752994519667.905","827840123960.204","874508565946.247","927304964816.288","994676442448.379","1008261648946.15","1064629973199.02","1073194341055.56","1104675753702.61","1197766666922.98","1248385680974.64","1255640081468.08","1298573614834.63","1387583868453.48","1509083564576.72","1611032939959.3","1698148912719.44","1761235978266.82","1772438317117.69","1934932831561.32","2101903240622.27","2206155835053.57","2447750784342.43","2621663752893.82","2768052379937.53","3128221943955.63","3251072106438.18","3317648267877.16","3347934210530.4","3611305299484.72","3799002589716.21","4117615925951.27","4393566536187.11","4419520726230.15","3878561370354.89","4301806477528.13","4576757683957.92","4675171507156.73","4778806110231.48","4993679134658.15","5336668857261.2","5503276943307.01","5808927867563.6","6004642133842.17","6200281695617.47","5659957279264.99","6308039827321.97","6773836924171.96","6691453140191.2","6736480456118.54","",
"Eritrea","ERI","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","29589579545.738","33791775416.5461","38319775342.7193","42152284645.6554","41730735259.3142","41563180120.9631","43641670605.855","48922342739.2331","54156470819.6407","57189764941.2584","58502286305.1986","65108131559.7184","68731826992.2615","75339272191.8593","84408910955.6527","84972063572.8255","85170445973.927","89654869783.0094","93076982924.295","94409670285.1321","98839698119.2765","106991013720.294","115023938779.825","124037581623.602","144714245818.622","158319502318.566","174133436068.41","199191043336.136","215381499292.432","232664840726.714","256906829869.787","267042721445.217","270876990364.082","280360172315.684","292363570923.987","297734137746.292","311674090241.812","335565450827.668","332571613746.737","296670381409.983","323307440865.115","349837692388.576","353144399107.111","368292675869.08","384887703237.549","401637009328.906","423295128167.572","447030053395.198","454455848385.624","464748175319.285","371338298090.77","421053256642.446","480940787910.922","491376602838.767","506878745808.106","",
"Estonia","EST","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4226407492.30352","4375124356.22807","4611886459.6221","4730556130.21141","5933405926.59549","6714297028.5606","6746135466.21815","6277273809.93312","6674801420.07009","6863075549.55975","7561224983.52361","8868735537.92768","10635599802.4929","11649113479.4301","13118699221.8857","13236489747.6356","10548350789.7281","13102868236.4568","16270228302.2343","17055473669.3295","17533081062.73","17996026829.0129","17725037607.8473","18580393447.0757","19478206560.4812","20042270992.1539","21051296459.2817","20184585087.7976","24945340427.9247","26308477357.1971","23903530405.9602","23544757456.3656","",
"Ethiopia","ETH","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7086795172.92852","6352502656.02048","6369982509.32077","6549734858.32443","5814937799.04306","5341538784.44513","5751002935.99639","6062080775.33814","5711701788.56491","5403329353.30617","6427356525.02766","7134313920.72816","7080528142.70689","8142234622.58813","",
"European Union","EUU","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","683173322532.331","727781178125.67","793396657035.724","877301024869.504","938489321348.614","901100500685.164","986268424697.276","1039485463946.36","1101336541535.71","1182193465415.87","1199153403254.7","1266556194037.03","1278762960774.98","1322536432325.69","1431365373835.67","1497252835720.86","1508140132215.92","1566638934652.38","1654993976442.29","1775406020372.98","1838085993570.19","1918088976439.33","1987056000137.99","2008133230242.26","2194113271642.33","2392576972004.44","2517283565097.19","2791475230947.22","2989714036692.56","3155482096717.98","3565276225449.05","3704879661715.97","3789541619366.26","3846589908360.25","4165249269726.76","4408101541147.22","4800678123235.01","5136299683952.08","5196252223585.99","4577938286496.51","5075169356166.03","5411463959829.57","5525389222654.3","5658355934461.62","5923437832777.93","6317505464572.8","6542508540992.86","6913650699453.24","7161407322537.2","7413620197000.32","6806571740257.2","7573662095802.23","8132187318884.85","8116263209942.42","8190223461496.13","",
"Fragile and conflict affected situations","FCS","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","496233620095.264","564425072303.372","560265643512.419","579115136903.885","598835801723.397","637673621980.649","594506343300.696","652753246531.397","418858478477.722","383923800902.981","365624252340.74","342814215370.477","337522674674.809","324157805152.362","346728567344.802","358723845719.411","365743311744.102","286670237311.738","288214174517.255","275561475676.318","288549266438.418","288841715523.189","",
"Finland","FIN","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","10653690506.955","10530585110.2979","12055500553.0726","12925990675.6827","12940304488.5062","11239910509.0157","12858006671.1463","14920753721.2007","16081184436.3633","17633125458.8113","19061431473.5277","20167616141.2769","19790381109.6266","20646925174.2965","21994983550.0744","22134782155.6713","22702853344.1344","23458431076.335","24286127302.853","24696647454.6305","25043924777.1038","23066773226.6712","25459992081.8817","29703879031.0411","33650416337.9182","36595063821.5281","38704248183.5695","44133094217.7584","48048565045.4958","53495164611.836","62110531837.6635","63242234730.4893","65761939244.3083","65098449977.4388","70789141892.7952","75708722285.85","83138020555.623","90609479610.5363","96590864144.1498","77163293046.035","81929760785.442","83590701492.5409","83788194673.3791","84762347630.5819","83243424170.0676","83446464503.9062","86940320873.8654","94789014960.429","96413342035.3879","103014944078.643","94257558505.1684","99897212869.309","104325278951.256","103872596913.275","105698855552.11","",
"Fiji","FJI","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","38297665055.2092","40375317983.7125","40887240208.4609","44260176442.0194","47905873473.6148","52994030072.8571","56617364244.1934","60930532065.4919","67079327179.879","77206177697.298","89458711719.9344","97870782519.1624","108513080441.272","121697253425.539","135574564915.964","131339061215.27","142352604650.055","153392476772.534","163240507588.891","173846341930.972","178694015161.024","187296776162.757","184569278344.262","193292115787.78","206464281127.869","210801133751.905","209318354938.667","215588658599.191","234125817325.867","257281622748.218","266462623422.364","283753300553.811","300416605817.399","301304180029.751","325735109134.362","353843131404.429","367934928061.97","415097649538.995","450737439079.57","473325470207.461","533291204587.49","548712765216.396","560075411627.344","552414093993.957","581944306047.003","606646674007.172","639048145123.236","657254708068.447","661106628126.667","591954495140.706","642527277402.557","684466343176.307","702537847664.977","720819100360.216","740593707408.518","774108364253.242","790457928501.964","825289240055.143","856380225527.65","874179630189.523","729310487708.146","811910190717.189","885662022556.636","907538297821.799","930456594245.536","",
"Faroe Islands","FRO","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1369742477.11807","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86000000","","","","","","","","","","",
"Gabon","GAB","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","504385719.293845","546070496.70118","604429146.642947","758662836.668508","942075819.974286","1021276871.03904","984340828.359081","1267815533.95002","1342614161.32167","1551298091.68868","1722127289.51173","1822774865.15536","1939126540.68472","1952051014.82071","2932693527.56606","3623399097.65247","4223601940.48153","4080474774.66845","4234681182.74177","3481190621.70341","3730508910.36411","3461183598.53752","3399152404.34583","3543630122.43788","4375947412.66914","4073643491.2253","3698315505.81252","3462754008.66884","3576608732.05513","4920879675.99111","5496434934.30435","5656539167.82076","5800950719.79841","6528440446.62382","6821484408.45192","7246531458.67747","7422619869.05012","7673352720.28237","7195556274.06154","6814182697.90783","6050992015.0247","5700896787.13615","5281523635.24849","5376669864.80672","5448227960.5172","5907127893.04279","5503801066.54868","5672550441.90977","5327366472.76091","5244265943.72474","6020922632.56414","6319979791.56209","6089985043.75821","6069122006.01588","6093221515.58807","6620833388.51661","6402553836.1345","6650914373.4726","6741195233.80356","7685131509.16453","8456218579.94718","9541710257.95048","11483598344.8101","10877960160.1101","11475126509.9213","",
"United Kingdom","GBR","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","138155344175.714","147714109940.347","149302743366.674","167675058739.545","179937389955.969","174605355660.429","190505178497.19","203609004593.166","207373587577.495","215193518739.509","214544586613.077","213484009545.415","215859938117.56","220204945019.606","235049067743.183","248806940399.624","259167805971.39","274351629270.764","275986932073.479","288559801641.452","303798925836.751","304303002066.975","318087402118.614","332562924729.029","363256041703.979","397568038004.831","425816053521.503","477815629377.16","489904441312.866","506905756689.552","556444630404.755","568491169652.629","572159974080.242","583002859470.87","611582380528.574","656710456217.556","733232508102.095","723281793605.741","741830504548.042","682981677308.778","724983816223.636","774241244823.064","778381720798.343","781706783517.587","792257099400.906","821200386071.742","851990311123.721","906824366021.995","941574553233.094","959496964248.746","844213290792.929","868383125600.214","1000496801456.49","977025573130.773","983424288647.277","",
"Georgia","GEO","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4282967517.57805","4781595293.03594","5228361561.55305","6036586255.45715","5923254555.01974","6110413018.39917","6359915596.19942","7142184312.60974","7953358191.48636","8822971427.54715","5509752107.93211","6806804096.67442","9353960612.12639","10241825846.9531","10802814348.9046","",
"Ghana","GHA","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4540411900.98597","5365301104.0816","6263592814.32938","6740895998.40279","8404495608.47108","12929651090.5316","14893149037.4241","14356262782.0669","14218893584.7693","16725314357.9985","17209275590.7701","21303375278.5485","22712888512.7786","25604936051.8511","22330135486.3818","22064131689.3496","22108378373.3152","23244309717.2965","25349015163.0035","",
"Gibraltar","GIB","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1687392466.33119","2192056181.50147","1954134072.69276","2064230882.52462","2186582039.55791","2165925791.99193","2229915505.93682","1951259757.28446","2080161213.16944","1890478290.5367","2613900633.37187","4674536747.41702","4658211609.75374","4569556646.32282","6999298652.10004","9125563444.49874","8639122918.8596","9399365735.71234","9822337193.82297","",
"Gambia, The","GMB","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224852498.55332","213879624.114552","235947294.208341","213666260.639033","174803995.542397","203760192.801248","196383983.465327","219464498.962407","258975244.079171","252921117.763609","280380540.403944","214593792.981957","187529950.18564","283314381.814163","381044722.285754","356907904.69165","178671436.528912","130781556.545615","142583535.128373","170970141.225014","200897354.317362","",
"Guinea-Bissau","GNB","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87781480.6025709","70409480.8015791","114892861.101676","139772406.702277","154189388.688314","136135548.014816","133153262.809763","147946925.772771","169327296.700411","148341655.107102","174711326.500174","176424900.848291","210636922.816774","194943003.648077","274812458.125617","238163174.50471","250412245.733338","270512840.901196","288634342.955778","290960075.015295","309557474.283941","419533309.031378","348002935.828242","306397368.172509","309307877.565034","289583991.113789","274959068.046045","202433438.318063","",
"Equatorial Guinea","GNQ","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6913559369.72336","6864808136.41945","8508387370.82227","9817168522.28817","9216597119.02116","9201944100.10503","8216879567.44322","8597227226.87707","7945283259.45165","7984810647.23014","7470701298.60658","6800281604.29484","6544533427.64777","6173975527.93863","5339449104.48039","4905658000.77622","4654926601.04559","4921714067.43941","3496968874.78496","3489980609.58866","",
"Greece","GRC","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","1928129885.44823","2119041817.04098","2022336127.17739","2336332326.77597","2186704542.42613","2540046000.33639","3330500221.443","3430994876.29116","3367267599.46837","3691581087.28217","4228805571.87923","5007648374.26446","6178206718.28502","7994680361.62307","8003891525.81389","8829895119.76361","10094257164.0279","10731602597.3377","12024683496.7469","14285920498.3323","15867545210.6385","17201516943.1172","14369440359.3668","13529343199.7712","15010078789.6418","15284932731.7924","17860283581.2043","18920689734.9685","18519031764.6674","18878848488.7644","18223983850.2337","18975412308.7062","20876969842.4604","20334826047.1604","21836356538.0072","22491235017.5059","23331625144.257","28749691668.1401","30084644955.9313","37130310120.6807","45557927886.8261","46094188117.3206","42724185773.2621","42607006984.9278","49482726977.7465","50605584732.4513","53352612028.2054","58210436537.7404","60843544593.1195","50337342159.3393","52641430797.7914","52932018460.2935","54011467479.1704","54959624536.0293","59509665133.7608","62624153981.5929","62376810116.717","67619706503.2567","73863485960.7619","77438925178.8943","60775578519.8528","75587665722.78","80268599201.2861","82001142368.2063","82795265599.2416","",
"Grenada","GRD","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","754705388.775432","830115250.871807","873309534.46636","818909007.84969","843900257.093598","905657843.426988","830703057.18938","909089873.861849","947752360.362857","910758485.343992","932298742.658923","1042540869.44502","939162803.528646","1081601547.32245","1040682643.02173","1078169516.88759","1019521615.5891","978887133.700108","920087540.448698","1047831126.30318","1079364091.01685","","",
"Guatemala","GTM","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","1404896091.96446","1437952430.84038","1493046412.66923","2047659013.53365","1968690920.20963","2226181791.80725","2736807644.67701","2561394809.33858","2880995154.3802","3250188672.76197","3177635718.77634","3309884148.81727","3784692704.5453","4147457493.57277","4422975035.04881","4568999341.16572","4870231857.84661","5173300862.41391","5167791090.22736","5686682179.68201","5979649479.12218","5118197357.98753","4685635098.5945","4175927624.64864","4040924038.73669","4169498895.29435","3586320069.21721","3802142153.98212","4016127461.67749","4549713095.31517","5162280450.61382","4692982221.93178","5133810305.3359","5476251991.91805","5660333526.84319","6371296860.57332","6924717260.48456","7485812350.73031","7665046517.56663","8017944831.38197","8323985731.1548","7991856447.53081","8048623011.98936","8006965886.99931","8664895946.92936","8482098681.42497","8888447797.09224","9725394671.26487","9709542525.75262","9451150277.90189","10030881617.5956","10332605999.9028","10513803465.5946","11214310196.5778","11991163724.8527","12331439231.3857","12622343267.0401","12810429229.3635","12763020212.5632","12792602227.4648","11829867727.6925","13052446867.6348","14033926115.6263","13695169738.8084","13997576211.3371","",
"Guam","GUM","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1081126436.78161","907463601.532567","1141356321.83908","1190544061.30268","1171471264.36782","1140352490.42146","1050007662.83525","900436781.609196","899432950.191571","957655172.413793","1007846743.29502","1069080459.77012","1065065134.09962","1048000000","1126298850.57471","1144367816.09195","1147379310.34483","1357180076.62835","356360153.256705","185708812.260536","464773946.360153","","","",
"Guyana","GUY","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","1502889942990.82","1595861959899.62","1718250176485.91","1913120191863.97","2034838053637.08","1978194162948.24","2165283666845.8","2294481207127.18","2437921405778.62","2604007773946.34","2724708484540.68","2861148849268.47","2843302000127.59","2921613703436.94","3208756874912.02","3365303620673.37","3465659042084.01","3662650668108.35","3953956195038.29","4240754456439.83","4461070252734.92","4587070306402.83","4775200801081.11","4930653210500.17","5378950687495.76","5874588982016.65","6239132006927.99","6902695804552.04","7202212663660.74","7604373109125.37","8496798762967.91","8535411846046.13","8721162592178.1","9055176230206.05","9934355464021.82","10582973138098.5","11485906203466.5","12267651204908.9","12577671722476.5","11306032355408.2","12640815167148.1","13451647659080.2","13816040862782.9","14264108335864","14791360138450.5","15338201782837.8","15742711016802.4","16479322260572.3","17069952859852.7","17323414916870.5","15925227136279.1","17402049219048.3","18428136942015.6","18587947908151.8","18996607886441.6","",
"Hong Kong SAR, China","HKG","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","6016681718.61316","6519890067.40591","6928267908.84368","7567176478.59894","8242058910.8525","9198984939.61638","10226368651.7349","11480238693.4285","13235827042.273","14645725730.187","15153191340.8139","16503062636.8668","17993742868.0833","17381442184.7912","17597178928.2352","22088058005.5004","23001240668.9187","25831361904.6946","30085005066.2536","34477967121.3341","39028554295.8229","38364421449.7005","42932037671.5257","51042440760.1581","53676089362.2894","60726647117.3181","77613501908.5307","93950637765.4128","100522253564.103","107549077084.407","122436828149.863","144036578222.99","161544673947.347","176461800119.459","193985115554.872","206155137096.973","219088592117.478","207207851517.005","213849179978.229","250023878803.551","247397361114.992","268581708864.655","303778833941.317","352704457686.006","395620211331.016","435874324877.336","471794865171.161","488401059975.959","443853604301.477","521837487989.576","546927128451.222","564455765463.928","608586115910.212","614505732059.007","606079014416.1","610224735990.164","645895055719.688","669497102464.947","628352582606.022","586371617228.238","686273907037.748","600248375039.637","561381277398.873","588101449142.986","",
"Honduras","HND","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","60973999.0393595","64754947.9426632","50724709.2217528","71243011.6321047","65802952.965816","99771307.7624851","96359878.9437396","99475555.9637109","98566531.494686","96129219.1164083","106133839.081259","109015843.394357","114014881.191631","137556289.054146","152195616.127626","168968102.201633","197795359.237442","217809671.740658","240334286.699545","258580587.856983","307910211.772849","284815531.52959","278226755.411559","287501824.487157","304382761.93543","301749302.073825","331626721.896885","305390508.882429","397663349.17649","493963147.263545","714626407.052262","872352625.907614","876281170.77928","1164506121.53617","1885992998.11165","2360071856.61016","3066226428.18496","3885034568.46772","4303160203.40247","4578471276.10053","5005537494.44106","5203798643.6278","5724721117.45151","6224373996.05984","7046105589.7878","7420001769.29355","7535280192.74831","7726445679.75363","7792871860.39562","6554044026.23385","7582028084.76708","8216055065.93605","9025238815.87995","8909621261.51211","9208847770.48863","9475891625.38007","9559917830.8446","10025509791.8492","10162649115.7012","10261475342.0392","8103863603.35679","9982231469.94123","10640832398.812","9899240048.54482","9421621983.62242","",
"Heavily indebted poor countries (HIPC)","HPC","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72200659695.0565","75872616246.3469","89173944166.6393","127342622017.54","121255664245.781","129325514404.693","145263243176.773","167956337593.383","182845987414.5","190129762660.05","208950197215.404","230166642751.152","252615338160.993","255852267209.753","277994947040.06","128753661410.399","133958201981.56","136348621453.282","146345615737.859","148431406625.861","151384777233.112","166565019406.404","175226271980.939","184572331142.947","169883941145.252","187213551150.927","201010161315.638","206978940342.764","219260119532.434","",
"Croatia","HRV","Exports of goods and services (constant 2015 US$)","NE.EXP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9288875496.16593","10844404719.1193","11570486405.4118","11545322353.2902","11712577605.8766","13345136427.6713","14652049412.12","15362854374.1053","16381412900.6232","17588068826.2513","18397057494.8821","19859110977.8895","20843192681.5037","20395141152.8045","17582431777.6422","18955815290.923","19386362669.1018","19094673616.1329","19591783349.2094","21017030038.8403","23169362936.2692","24802579793.3377","26526030342.7967","27481978436.2035","29362649535.2674","22551833160.3313","29935956455.1405","38021977377.4516","37473991778.5846","38060480737.2615","",
