"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Cayman Islands","CYM","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","6321825.333","7876652.645","7261556.126","7346986.198","8953071.553","11328027.56","16539261.95","19871034.76","28875364.36","65456521.22","73504034.01","82610879.69","100363248.7","113229017.5","122848443.6","133817664.9","150049378.6","164435802.7","187980330.6","201597884.1","230216958.2","265858384.3","292717598.9","562800000","603300000","648900000","715400000","751800000","826200000","893400000","931300000","1069900000","1236300000","1373400000","1418100000","1529400000","1655600000","1851100000","1923900000","1974200000","1991000000","1882700000","1855600000","1888400000","1915800000","2082100000","2227300000","2779400000","2840900000","3154600000","3519800000","4380500000","","",
"Czechia","CZE","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134492000000","164912000000","225507000000","257481000000","284700000000","306501000000","321591000000","342210000000","366790000000","397953000000","421368000000","452741000000","482059000000","524665000000","576647000000","599159000000","559307000000","577575000000","592018000000","599681000000","606057000000","628082000000","662215000000","702331000000","758736000000","832893000000","893890000000","907379000000","1010981000000","1081137000000","","","",
"Germany","DEU","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","49636215830","58905937630","65077230640","71171829860","80564261720","86367424570","92390442930","99441157970","117397728800","126856628600","135216250900","138115275900","140635944800","147794031200","155944023800","162110203900","169861388800","177944913400","","247287000000","271613000000","288281000000","309458000000","328923000000","344325000000","355990000000","359028000000","363282000000","364043000000","368925000000","374147000000","381244000000","380895000000","380131000000","383834000000","382840000000","390029000000","392098000000","402315000000","417944000000","429997000000","440491000000","456877000000","475204000000","497400000000","521682000000","543891000000","568065000000","577003000000","600085000000","633456000000","674962000000","","",
"Djibouti","DJI","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","2717000000","987000000","1101000000","1228000000","1387000000","1613000000","1796000000","2335000000","3018000000","3957000000","5833000000","9197000000","10447000000","11436000000","10276000000","13334000000","9828000000","10535000000","11946000000","12203000000","13218000000","14157000000","15237000000","13832000000","14415000000","15065000000","15224000000","24463000000","27944000000","27844000000","21154000000","21372000000","21539000000","21653000000","21558000000","22009000000","21706000000","21313000000","22450000000","23051000000","21494000000","19540000000","19284000000","19237000000","19017000000","18917000000","18848000000","18931000000","19396000000","20119000000","19510000000","19424000000","","",
"Dominican Republic","DOM","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","13700000","15200000","16900000","19300000","20600000","22000000","25000000","29700000","36400000","35900000","39000000","43300000","59200000","59400000","75800000","118600000","175500000","247300000","378800000","582200000","748900000","906100000","1013500000","1142900000","1301500000","1732000000","1926300000","2150700000","2669100000","2792985471","2973547757","2529211778","869444062","1220639416","2611484307","3024548308","4582153050","6397639818","8703558215","5359831246","5589026484","5974075144","8661667369","10474971120","12751005250","16607175810","20213222970","27344763350","25105462800","26100520100","36873077430","41863342010","52800380520","",
"Algeria","DZA","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4073776616","4648961411","5131318935","4714059929","5698506544","5908905962","5703503602","5078730886","5305403427","5773400097","","","",
"Egypt, Arab Rep.","EGY","Social contributions (current LCU)","GC.REV.SOCL.CN","","","","","","","","","","","","","","","","270000000","321000000","395000000","436000000","542000000","","707000000","1051000000","1175000000","1404000000","1836000000","2177000000","2319000000","2646000000","3036000000","3412000000","3866000000","4429000000","5357000000","6272000000","7157000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
