"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Finland","FIN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","80730204.7","94353426.74","113022286.6","151200945.9","112854098.7","124122689.7","107303897.1","115545105.5","174915443.5","158769402.6","172729000.5","167346986.8","177270074.5","134886717","147164435.7","170206181.6","247572627.8","251272762.1","243704305.4","216962425.1","238995043.5","223521754.3","259513970.5","45000000","11000000","1000000","-1000000","-6000000","-8000000","-2000000","","1000000","1000000","1000000","","","","","","","","1000000","","","","","","","","","","","","",
"Fiji","FJI","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170530000","148620000","152080000","138190000","145770000","161400000","157290000","","","","","","","","215582000","219780000","218709505","219334261.7","251535801","258839097.3","289281121","304982440.4","346960872.4","407484865.3","492384969.7","531476030.6","547305884.9","569632068.7","596180726.9","569874200.1","337893960.9","283087287.3","378412885.1","417049795.8","","",
"France","FRA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","167693919","152449017","60979607","30489803","30489803","45734705","45734705","45734705","91469410","76224509","76224509","76224509","91469410","91469410","106714312","89487573","67992262","31252049","45582256","43295521","","","30489803","21200000","9900000","39300000","37700000","23700000","19000000","7300000","4800000","-500000","","72800000","100000","47200000","49800000","69000000","57000000","148000000","39000000","127000000","49000000","45000000","52000000","38000000","38000000","47000000","30000000","37000000","39000000","39000000","","",
"Faroe Islands","FRO","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4094536","4601954","4951206","4676417","4383741","4041220","3796450","4302059","5055350","5867510","6102204","6085488","6195976","","","","","",
"Gabon","GAB","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407097000000","400997000000","359908000000","354804000000","277249000000","246215764400","254693582700","285527000000","309716998600","323227386800","","","","",
"United Kingdom","GBR","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","352000000","284000000","337000000","204000000","215000000","165000000","143000000","43000000","50000000","115000000","199000000","84000000","19000000","13000000","118000000","49000000","7000000","","36000000","1000000","","1000000","","","","","","","","","","","","","","","","","","","","","","","","","","28000000","256000000","5022000000","6146000000","5794000000","5623000000","",
"Georgia","GEO","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5400000","20400000","61200000","61800000","34100000","53000000","54979000","62600000","80500000","143900000","124200000","132400000","52000000","51900000","35900000","70400000","93200000","90100000","89400000","94900000","69300000","70100000","71600000","73400000","79100000","74400000","86400000","126000000","151200000","138900000","",
"Ghana","GHA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9281500","11915200","11093400","17598500","","","","","","","","301243300","359325100","315963133","380887561","411378448","541835102","807355906","1195051920","1081127293","1532572825","2150534580","1990079982","2330964341","3091223539","3448930198","4390443484","5484661244","6102117562","5410014397","5513806053","6944850258","9848223489","","","",
"Gibraltar","GIB","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140159000000","145363000000","169745000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208120000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25619664310","23516898840","23514704570","17688187420","27206111330","28216740920","27291689340","","",
"Equatorial Guinea","GNQ","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10215000000","12775000000","7286000000","10062000000","12245000000","13879179380","14829638350","33699259980","35976730060","17630848270","20709821200","20366425070","19363430150","19931475680","11923597140","13159972030","25605944540","","","",
"Greece","GRC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","19339691.86","25796038.15","28437270.73","29640498.9","33719735.88","39442406.46","54497432.13","72986060.16","76449009.54","57432135","45487894.35","47865003.67","36272927.37","24269992.66","8833455.613","9038884.813","12619222.3","11680117.39","8804108.584","","","","","2000000","4000000","3000000","11000000","2000000","10000000","17000000","16000000","22000000","22000000","11000000","6000000","7000000","2000000","2000000","1000000","4000000","","5000000","5000000","","","","7000000","","","21000000","3000000","","","",
"Grenada","GRD","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529420000","664180000","1148250000","1133960000","1206370000","1662410000","1501600000","1537550000","1685120000","1817540000","1807320000","1979930000","2264140000","2385000000","2428090000","3715430000","2805700000","2882900000","2655100000","2364459001","2592079997","2752087750","2541967070","2204897231","2281283231","2406900474","2585424423","2737331329","2870323877","3035149071","2585305962","3681734908","4204798221","4486688517","","",
"Guam","GUM","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","57800000","67800000","79900000","84200000","130400000","210600000","224400000","257300000","278300000","314400000","","","","","","","","","","","","","","","","","","","","","","1832600000","1951600000","2178400000","2352900000","2878862000","2975100000","2065100000","2505100000","2626200000","2932500000","2651114891","2973857752","3541053526","","","","","3436963191","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","664941.27","13197956.07","163272944.5","462773906.7","520376000","523251000","615833000","547816000","569101000","503721000","426758000","272164000","240343000","211126000","207436000","210824000","217862000","252288000","228438000","218256000","234436000","232844000","136212000","31000","16000","37000","9000","","","61000","","","","","",
"Haiti","HTI","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","28800000000","28500000000","34200000000","33500000000","31800000000","38600000000","42200000000","42900000000","48900000000","64100000000","62800000000","100200000000","128200000000","150500000000","249431000000","248709000000","161300000000","131593000000","141082000000","137731000000","125013000000","129341000000","132638000000","31953000000","-797000000","-195000000","-202000000","-51000000","-56000000","-9000000","","","","","","","","","","","","","","","",
"IBRD only","IBD","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","0.112","0.202","0.232","0.236","0.32","0.367","0.461","706000000000","753000000000","665000000000","605000000000","661000000000","621000000000","658000000000","1039000000000","2045000000000","1348000000000","1759000000000","2529900000000","2152000000000","2660600000000","2902000000000","4224000000000","3215000000000","2877000000000","3127200000000","6936000000000","5035000000000","","9567900000000","10575400000000","11114269000000","12741800000000","","","","36983600000000","18702100000000","","","","","","","","","","","","","","","","",
"IDA only","IDX","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","15030000000","14890000000","16880000000","18790000000","23680000000","29240000000","35060000000","43910000000","53360000000","57470000000","70410000000","95260000000","118340000000","137030000000","158050000000","180360000000","206440000000","222560000000","237760000000","221930000000","267890000000","357570000000","428510000000","401930000000","406680000000","484190000000","475420000000","402680000000","448520000000","486290000000","576110000000","650670000000","863270000000","1041190000000","998780000000","833240000000","1358130000000","1493270000000","1866940000000","1873080000000","1880150000000","2103380000000","2234400000000","1352420000000","1125000000000","","","","1346487300000","","","",
"Not classified","INX","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","146019879","170144902.5","185381759.5","212046259.1","294579234.2","294579234.2","217125211.4","257756829.9","398697756.6","610744015.7","665342753.1","591697944.5","638678253.4","681849348.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","0.0472","0.0625","0.0644","0.0921","0.1226","0.171","0.1498","0.1073","0.1669","0.1709","0.2168","0.3469","0.3774","0.3567","0.2664","0.3135","0.3233","585500000000","891600000000","1418000000000","2276500000000","971000000000","1262000000000","4122000000000","9054000000000","14899000000000","10731000000000","5805132000000","8120176000000","11887739000000","17207300000000","22400900000000","33087300000000","35954100000000","39806000000000","48818909000000","56689126000000","62554400000000","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564137000000","754529699500","598034050600","1129153100000","1601728273000","952680085900","","","","","","",
"Iceland","ISL","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","56000000","79100000","114200000","128900000","159400000","231500000","371000000","517600000","744400000","1265000000","1897000000","2751900000","3757500000","4487000000","5322800000","7185600000","7257500000","8709600000","9744000000","10999500000","10204800000","6267000000","1940100000","1785900000","1814100000","1830300000","2388700000","2473900000","2711700000","3021848000","2474845592","2681043665","3086025752","3539065593","4624052733","5446497826","5870167835","5314208901","5953266103","7287690600","7681797026","5815239834","6058308713","4988689687","5086800066","3911685776","4117772563","3429585794","2575155930","4122495708","5991368006","6155058125","","",
"Israel","ISR","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","200000","300000","500000","400000","600000","600000","600000","1100000","2100000","5300000","17400000","47200000","199400000","744000000","1058200000","1114600000","1065700000","805900000","705500000","746000000","1165000000","748000000","544000000","908000000","977000000","1078000000","1097000000","1246000000","1417000000","1353000000","1398000000","1393800000","1594000000","1761000000","1894000000","2215000000","2375000000","2402000000","2689000000","2911000000","2543000000","2298000000","2776000000","2870000000","3289000000","3010000000","2785000000","3016000000","2875000000","3677000000","2972000000","1737000000","","",
"Italy","ITA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","46997578","27372216","72303966","200901734","45448207","38734267","38734267","33053242","22724104","34086155","36151983","37701354","41316552","50612776","48030492","78501449","32020328","26339302","30470957","51129233","40283638","23757017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1033476000","1296420000","1405293800","2128792000","3232982000","4900201289","5450208047","7512574671","7847570346","8344081336","9318863460","9924309162","11227496360","11727446940","12592981280","14086036000","15949131500","18500058000","20030159000","24343893320","25960612100","24285310800","27851633920","29645161580","33604596960","38776014590","40498809030","44238715220","55165168790","62728202690","69580598930","73662100000","50829361430","","","","","",
"Jordan","JOR","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187030000","221500000","403700000","353350000","340230000","336390000","354970000","298240000","325110000","312520000","299580000","264410000","256680000","247420000","309898099","351100000","361610000","367500000","306900000","290300000","285600000","287000000","285600000","325000000","327300000","332800000","311000000","304300000","293000000","276600000","274400000","337970000","232700000","240100000","","",
"Japan","JPN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1211000000000","1156000000000","1243000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8052000000","9750000000","11476000000","18156626000","25946793000","38602728000","42490649000","50339959000","","","","","","847357784100","1645940879000","772403609200","1764214242000","1792885936000","1109697430000","1073496060000","1451789151000","1918356974000","2006864582000","1098647147000","1886000000000","2782247826000","2670788624000","","",
"Kenya","KEN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94232505380","101040903800","","112890047200","118440120000","153187082400","151274149300","176621781700","205000000000","225988200800","","",
"Kyrgyz Republic","KGZ","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13771087000","9684200000","13809300000","16492900000","18319300000","21967700000","17310017210","24918385470","15909900000","28357100000","41991700000","",
"Cambodia","KHM","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529886050000","540983559600","636744976800","647971047200","732862367700","1021173000000","1180037104000","1090629154000","1160181508000","1230774027000","1331707600000","1666899400000","2466073081000","1989077169000","1988484015000","1966188071000","2354608300000","2897047545000","2197940297000","2130729556000","2548825000000","2517334919000","","",
"Kiribati","KIR","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19146910.86","18976768.65","20554416.52","6960796.28","3239815","3239815","4898493.96","1101366.72","5229816.11","5211918.94","9429020.06","6149971.48","1785472.37","","",
"St. Kitts and Nevis","KNA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54090000","52710000","55030000","60860000","67110000","","","","","","93900000","94300000","126686000","132931000","138061000","141869861","163212711","111134274","195755234.2","168298967.9","156610000","104370000","101450000","108140000","125740000","143230000","148500000","144370000","","","91600000","","","","","",
"Korea, Rep.","KOR","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","0.059","0.082","0.127","0.202","0.344","0.475","775000000000","913000000000","1014000000000","1189000000000","1317000000000","1799000000000","1921000000000","1950000000000","2349000000000","3205000000000","3168000000000","2772000000000","3685000000000","3294000000000","3128000000000","2884000000000","3453000000000","4633000000000","5309000000000","5798000000000","3835992000000","4687298000000","5799722000000","5923381000000","6601288000000","6847339000000","6796491000000","6317700000000","6858400000000","7410763000000","8775691000000","9169127000000","10666286000000","10990142000000","9609260000000","10838500000000","8704537000000","8516295500000","8155892400000","8615889400000","8349650900000","7700956100000","7117375600000","8674301200000","9810011800000","7314197700000","","",
"Kuwait","KWT","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","9000000","12000000","18000000","","","41000000","45000000","46000000","54000000","69000000","87000000","80000000","67000000","61000000","60000000","60000000","55000000","65000000","63000000","6000000","","61000000","68000000","65000000","72000000","83000000","83000000","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696447000000","775053000000","890856000000","1079710000000","1152400000000","1296750000000","1657680000000","1586400000000","1794417665000","999562432000","1097051600000","1023896800000","1084854525000","1205301430000","2594553980000","","","",
"Lebanon","LBN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1741361000000","1944390000000","1366430000000","1066100000000","856500000000","595600000000","475400000000","529600000000","480966000000","461131000000","560530000000","685670000000","768243000000","809768000000","776637000000","796288000000","816522000000","765866000000","713345000000","706328000000","742225000000","745151000000","632384000000","328026000000","483605000000","","","","",
"Liberia","LBR","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234917325","207945150","221952000","256351000","280976698","307672698","345160633","357858781","365092989","386127360","377435644","389430133","326997421","220032839","245408664","260690000","278110000","326820000","","","","","","","","",
"Latin America & Caribbean","LCN","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19341000000","19754000000","21640000000","20672000000","22598000000","24373000000","25464000000","26743000000","28154000000","27720000000","23970000000","26156000000","31804000000","39667000000","48655000000","56359000000","73807000000","84406000000","98234000000","137260000000","130749000000","158080000000","216672000000","191815000000","198482979400","244231077100","364268154700","371336120400","341710101300","333381552600","361643099100","352818039900","344243883400","392449993200","","",
"Lower middle income","LMC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","78148000","115081000","151930000","161503000","144757000","157855000","193542000","264764000","","127221441.3","164304008.1","224128678.2","252314499.6","271981277.7","301813736.4","351825700.2","310017000","354930900","338710272.6","431420175","440991000","426500000","603700000","691800000","1183490927","1229305288","1470180866","1475414398","788370000","825794877.3","1789897978","1816365201","2110220847","1919585978","1355689748","1846259748","1700830889","1867863056","2694158075","1802326149","1619859477","3044600000","3044600000","",
"Late-demographic dividend","LTE","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269925.857275255","","28962001.8535681","81817655.2363299","53739000","62120000","78428000","71079000","55853000","41395000","38757000","39666000","45453000","25083000","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","2057516.256","1264256.976","842837.984","","","","","","","1784833.378","1933569.493","1933569.493","2131884.313","1487361.149","","1487361.149","","","","","24789.352","24789.352","24789.352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23410000","26030000","26544000","31296000","28106000","22870000","20511000","21827000","21468000","26720000","9765000","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10026000000","11466000000","12286000000","12483000000","13025000000","11843000000","","14239000000","15438000000","16293000000","","","14343414000","13113640000","13843444000","13813391000","13802840000","14913324000","14681120000","14784880000","13606140000","13652600000","9354820000","8092000000","8135720000","8102380000","9466600000","9031410000","10136300000","10210580000","9934030000","12356130000","14511740000","17151040000","","",
"Monaco","MCO","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89400000","107300000","109300000","230800000","230700000","234100000","332900000","476600000","495600000","685000000","637400000","900000000","1150000000","907500000","1080300000","1179300000","1286500000","1417200000","1457900000","1328300000","1451900000","1591100000","1665800000","1798400000","1738900000","2253000000","2732100000","2812000000","","",
"Madagascar","MDG","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50920000000","37200000000","49780000000","53900000000","67120000000","126760000000","","","","","","","","342632400000","444916600000","491000000000","628900000000","774459000000","1007400000000","753432000000","263059000000","296804000000","303762000000","299569000000","351891000000","455262000000","538526000000","628977742400","767683114100","890852151100","731278635000","858047962700","30461336780","625875334000","","",
"Maldives","MDV","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","6000000","13100000","17600000","28400000","35100000","53400000","58400000","70400000","117900000","147500000","","176600000","236800000","294300000","319400000","340300000","411400000","450700000","552800000","576500000","628500000","652600000","661700000","692100000","817100000","1135900000","1245700000","1684000000","2086500000","2448800000","1848800000","2055800000","2586500000","","","2407229202","2841951273","3039458164","3936944061","4554823078","4978341602","2841872429","3826874837","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","8000000","7000000","11000000","14000000","15000000","27000000","36000000","63000000","47000000","67000000","86000000","98000000","161000000","310000000","703000000","1670000000","1988000000","4499000000","7073000000","10812000000","14075000000","12715000000","12748000000","11208000000","14905000000","18103000000","21489000000","27304000000","32865000000","","","","","","","","37921048540","31732395520","26602095790","29947772040","31162194650","32324687900","36838407530","45367318800","51889470840","53793492210","67232467240","66295172300","59247190150","77235961020","95901340020","102734719100","","",
"Marshall Islands","MHL","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8672349","7138075","7721629","7711841","6871215","7455467","6889210","7741883","8158230","8465757","8391000","9360656","9266000","","","","","",
"Middle income","MIC","Taxes on international trade (current LCU)","GC.TAX.INTT.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
