"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Dominican Republic","DOM","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","1397726501.46669","1229325700.37196","2336560787.88207","2781770956.04769","3206981358.00797","1973446627.08444","2685256800.36418","2679530458.67213","2894745561.18351","3168377608.81948","3560329975.69607","3307208839.71549","3483724292.77516","3956867190.8734","4742526629.06733","4845292773.57025","4656127965.19239","4912492674.1004","4787782261.20132","5365741012.31366","6048371920.98454","5167940876.31107","4224202055.50078","4390193259.85611","4143358995.74398","4315487610.76423","5176466101.56486","6109295460.27643","6221330868.79356","7202422930.46356","6166626107.46056","6326958386.46681","7666008915.27562","8212027428.08225","8915202401.07158","9367820786.83519","9684376742.72016","11350629996.1494","13271179814.5267","13404740067.1596","14414366437.7678","13565536256.2337","13595374936.983","12225630797.0096","12945547491.8301","14074295884.7536","14924468417.6847","15604829540.8882","16447307761.7391","14704503251.5816","17441009851.2937","17446923730.7715","17698712784.1214","17298246798.548","18110223084.9219","20090901341.7745","21705816005.965","21528053600.7679","23721357774.2545","24493820555.2133","21891976257.0988","26565227482.6933","30283713222.4879","30327522277.832","31346122628.3043","",
"Algeria","DZA","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","17774290695.0839","15350523248.7388","3837630786.64368","9089125497.26925","7675261625.71873","7069320002.19138","6697250945.14119","6484639282.54648","7707153401.397","9301737214.54553","10471098710.8812","9673806804.3151","11268389502.1861","14138640058.8442","19081848203.3025","22217863102.7764","21207960646.2923","25672793848.7326","27692600991.5626","25353877998.8832","26204322531.0052","30475625599.5107","29957540796.0027","31814909474.3193","32610281129.3214","34469067125.2541","26885873402.3151","19169626037.2962","19821393703.2859","23151389364.8479","20882552504.846","17144575318.7955","17933226127.4845","16731699596.825","17752333172.8335","18107380846.2955","15699098245.4652","16075877063.259","17249416474.9038","17541966593.9851","19155896012.2921","20611744108.9445","24692869442.5155","25976898653.5263","29016195795.989","30844216131.1361","30227331808.5134","33461656312.0244","38380519789.8921","42448854887.6205","44698644196.6643","42463711986.8312","48196313105.0535","52919551789.3487","57311874587.8647","61266393934.4274","59428402116.3946","55090128761.8976","52886523611.4218","49131580435.0108","41270527565.4091","39413353824.9657","39334527117.3157","45667385983.2035","51101804915.2048","",
"East Asia & Pacific (excluding high income)","EAP","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2931453061125.02","","","","","","","","","","",
"Early-demographic dividend","EAR","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","158965046145.591","158508244132.89","144995857671.028","161572919681.126","183890888691.762","197354273320.688","205256207676.358","226668144974.423","237764529231.101","248276375330.798","277734352313.358","289331448019.122","295787827270.398","335316043711.268","444356884064.154","541168990791.929","531667225117.696","581000715544.553","508623441582.626","491402306290.088","547420524204.358","569399466282.997","500312280383.335","528875466952.532","482853802043.053","485015664382.163","467165074253.002","488541447200.007","490577214993.933","534309190928.957","608996477057.112","693124594165.007","749865099565.119","771528154390.017","773743910626.292","831144478880.042","907955864091.778","1015986535769.05","1072679743971.32","1036135659241.61","1164749272849.69","1162450816858.31","1212130105937.63","1313169224664.79","1503833727216.72","1706938625076.81","1906277252704.62","2110097749473.84","2301853216763.79","2083188553010.66","2351914109822.82","2572715434448.98","2689711880542.93","2695021540378.23","2740476213657.95","2712428510246.18","2716725772764.9","2981509829807.64","3136778028966.02","3104201278607.83","2700339529831.73","3122653000427.84","3465989033256.74","3642119683382.86","3670295122634.01","",
"East Asia & Pacific","EAS","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6011410130277.32","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329675415994.189","259693424818.559","184553647858.518","166309859734.138","159647751079.618","160793431094.603","180040552656.203","200233631585.799","199476355382.277","185865247909.986","226724822009.459","205479115530.611","230466485851.81","267073619441.643","317237979741.533","347183879643.774","378754420764.614","436963456444.402","455587448791.586","364554657832.657","409891596456.273","465382990423.149","485635432462.965","509960489033.924","491639248148.293","480463860677.227","495246003206.4","543754853774.101","550435325073.506","560242690540.203","546907723567.512","587835718732.247","620034683342.928","690693764259.289","694379167177.792","",
"Europe & Central Asia","ECS","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","1153237499124.19","1212804100049.53","1317652233584.61","1459033253047.81","1493626572755.96","1406792594699.24","1567254902840.69","1613320196188.44","1671712483983.55","1824771346841.25","1868176847901.96","1852755699521.52","1878381826878.06","1902579797397.83","2024893375354.46","2122622593310.54","2244288768754.27","2392163372724.2","2558708479409.2","2756128279481.24","2870355967661.9","2750122059013.54","2741631968850.32","2642498435287.54","2836356648652.68","3057637436647.66","3225068325744.16","3551210592107.04","3849626588499.86","4072344924899.89","4563638975822.58","4682131445105.19","4772620500976.45","4953747991882.21","5366650468642.46","5759309460994.1","6295542479096.33","6778269712557.71","6889620194640.36","6039276233822.44","6656195593155.24","7042397594656.12","7057999677206.95","7250261375787.12","7483101212549.35","7845132102097.38","8169020097262.62","8625575403601.93","8946632695815.64","9317711583506.9","8558477045423.28","9344998554766.44","10072323746219.9","10013216830308","10080029889589.7","",
"Ecuador","ECU","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","1947821963.74365","1934246292.6503","2148971341.80201","2069429382.68286","2272299619.62314","2379184126.62234","2456198116.97177","2960833007.32552","3330189172.79982","3330958768.86173","3438042803.52543","4138981974.86154","3902087926.25705","4614880024.1789","6780711453.15327","7154336160.33346","7296609914.62928","8559282873.56835","8882448954.50686","9090759223.49003","9948372754.71076","9637787713.60984","9908057637.92801","7696462407.64695","7419779657.56256","8051586762.55483","8010978398.49853","9450353818.0528","7825528573.77336","8182698510.64841","8055434744.77487","9005046515.11685","9409000172.3806","9357186922.76448","10852136288.0256","12070850754.5888","10550288593.5288","12714456452.6362","13544935203.4626","9265347399.06971","10453325020.5141","11084244011.0873","13386420757.5577","12890810694.3529","13439033057.779","15341655558.1835","16848456950.2029","18011912745.0009","20578558238.6643","19012680976.8842","21572381655.7065","22378004535.6588","22600528141.0437","24343836762.8458","25730809125.4963","24373891000","21101045059.1273","24021845733.3449","25118025383.6364","25379990757.3436","20740078796.0509","25186106978.7948","27590591241.7412","27761920873.6694","28223444956.8758","",
"Egypt, Arab Rep.","EGY","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","5722541356.23735","5616932992.09877","5661682298.90686","6778624997.12999","7473134239.107","6809054525.82604","7226118065.39569","7059650643.98827","6596047825.32341","6843063999.03472","7824156448.5888","7922798289.44685","8011432986.99099","8726228935.17239","9285199366.68064","11209919322.5586","9697474606.47506","11451791620.3728","11452980182.2299","12912533904.2731","13961986405.896","16973254825.0783","14737392023.585","15685709353.9632","18605875111.4322","18723721562.8033","17619777593.8894","16179624631.0264","16675763034.9912","16951395482.3096","17571568487.7743","17778292820.1703","16951395482.5648","19081350239.8062","19315193011.507","20148257920.7557","19786345250.7639","20835486240.3003","21196985211.1054","23901654797.1467","24854697538.36","24575038515.7631","25232801516.4923","25555922374.0958","29962115886.871","37100149377.5667","45178170817.6544","58191128992.0503","73490415797.2078","60344694290.137","58437891682.456","63350712518.7165","70192768934.5127","70606478771.0614","70675430410.4867","71347708894.8787","69761821188.1071","106392379632.567","114102427202.793","104310562174.663","84779139089.7068","85176672071.6179","105869309919.525","107059199088.782","112047485756.374","",
"Euro area","EMU","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","604799743617.816","638663344436.809","699716707617.536","775313415922.75","795659547466.9","753132959252.708","846423056553.157","872290699795.984","910926313239.098","998468468431.846","1032057338463.76","1013644699650.56","1018963212936.94","1022365946584.48","1081365689545.51","1127070141451.27","1182252330730.86","1276100983431.44","1380547454905.98","1509331927188.17","1625147698881.54","1714265202368.26","1778257771999.07","1689256105506.55","1834094686406.11","1981035027862.34","2064195404217.58","2271529119454.63","2501784522919.8","2692822495782.86","3013962740561.4","3092214116759.07","3110511752745.62","3198444108387.76","3416027997400.05","3626236253906.98","3929204986305.01","4190586566232.83","4193662014155.39","3712982449181.45","4065695075790.4","4236998768702.56","4183719609604.79","4250616282909.55","4448690801123.27","4804946889794.03","5006936205718.56","5271793700325.26","5477310419284.35","5749690516898.31","5280838913615.92","5756869469089.24","6240754172885.99","6121482116068.76","6117978951530.94","",
"Eritrea","ERI","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","26617247669.7042","26803703397.3302","33317132234.6042","38880577594.4274","41990940346.2977","41612821649.6191","45690875995.3169","43178419693.1113","42746135635.9585","47620009837.8486","49155399982.3662","47381538498.2543","49717148492.3492","49120586727.8525","48465477087.1267","52123965628.6463","61080299631.3785","76223782425.6694","88480985348.6804","104157734669.955","114179017816.424","125988403438.505","134580786548.482","127548640218.955","142146199404.993","157883079420.376","169419407657.54","191258798855.877","218116454605.064","247969339217.645","271707237988.768","281633439550.278","291991120105.604","309603109516.437","339536828168.366","363170953510.596","392997621677.984","425376023844.236","401947260656.024","328381730738.395","348735523375.748","346672070668.618","326341217420.809","325431288302.207","347568891564.623","365267176774.219","374931213883.791","400035644860.641","415590735675.642","421069972721.151","357284269212.7","410809511483.419","442571827187.617","442426544387.168","455468133519.211","",
"Estonia","EST","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3341643230.6028","3749792455.55604","3950094589.32034","4260284617.47188","5512937030.30942","6229172730.44324","5872282755.82555","5557987320.22173","6245256078.96027","7075005492.26643","8065707217.39936","9367172764.26778","10931429349.5188","13194536545.7185","14907444207.5853","13989468678.1961","9707913018.72253","11771517752.4401","14971997056.2891","16422506557.0967","16824197392.6994","17263835681.5922","16894724760.0449","17918266533.2647","18549012341.9434","19752063725.0825","20477436231.6323","20649331300.9498","25510075916.8703","26799711253.1117","24839665556.1913","24932541969.5293","",
"Ethiopia","ETH","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10086888875.4381","12326824845.5865","12846178629.5224","15439174914.3181","18812870813.3971","18821896966.5314","17416182556.8802","16267978387.3804","15412185266.7951","15105643858.7541","17107906968.6023","18883252065.5865","18102055796.9442","22806864330.5701","",
"European Union","EUU","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","734441038130.542","770584947410.95","839592891787.234","930569588187.09","956833612489.963","906757699229.743","1018762940808.28","1045434235709.84","1085366675326.43","1189565488969.01","1224488805998.59","1208167578108.8","1216186630393.78","1224517200622.65","1297408913009.82","1361631192799.06","1427158991568.78","1535607417212.51","1638092072891.09","1769670318908.54","1843096404186.39","1908639046990.6","1981091567539.61","1895491263818.02","2062279313516.58","2234258259891.82","2340095394826.02","2583155966603.81","2850061689082.25","3056285742900.29","3424983071193.64","3510202511298.43","3543757171765.45","3657708766134.28","3931285490922","4190763911751.42","4572091198249.66","4919445979807.51","4963878807459.39","4376654328373.39","4799167555327.44","5019160259416.77","4969613906430.46","5053136041758.36","5314159642288.3","5720132826780","5977762136618.79","6311530366134.32","6581855942715.7","6896255078799.44","6372330031508.31","6989677072810.78","7574265231253.36","7458580221934.75","7486949139388.11","",
"Fragile and conflict affected situations","FCS","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289291531058.251","349657697641.243","385839823218.696","400272792620.659","462858015215.238","526575422342.622","461355277707.37","504398374800.904","412337897135.654","456798321322.905","459262135047.801","426573310773.834","383302355874.115","359175784731.582","370568712968.235","397560898949.155","428517891632.72","355871397089.02","409299853697.324","435182524166.459","430803805431.171","454358893916.947","",
"Finland","FIN","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","13993734497.0777","13969424583.478","14670002512.3458","16542470046.7798","17616911926.0938","18056789175.4253","17796763894.8982","17488807538.3853","16798602047.021","19897338265.0806","21598887568.1823","20608092799.1198","21062992391.1605","21928412185.6444","22130344249.9025","23538316408.0187","24368231578.1409","26511810060.8607","29394325130.515","32037184820.2404","31917357686.6178","27665704232.8562","27858759306.5112","28238212267.2105","31856333661.4684","34464799185.1703","36957873845.1838","41348216646.7452","44850949402.6821","46773734719.6502","53724833392.9852","54468206249.8538","56805950264.5667","59139255783.9781","63943446824.946","71094256645.8628","75778620553.2082","81372784757.3186","87854559007.0536","72921624884.3417","77515007983.132","82329184247.6739","83255628067.3072","83362140827.7087","82612110784.2295","84376236306.25","89150469451.1286","93016012757.5803","98440421484.8309","100778164386.86","94610382802.7409","101228627708.967","110600682447.937","103213545284.055","102414696242.993","",
"Fiji","FJI","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","33933889269.8545","36413223675.0327","38954577433.7152","43943923674.2872","50705140694.7067","51967123789.6728","57807021164.0175","63479466283.9006","70957671330.3676","85229321311.3071","91449087225.8653","97940741556.2324","112155688128.254","128937239195.742","136301151433.608","124223214585.19","146856291655.805","149427436853.938","155802029654.566","168815240503.597","177710809275.327","175624522522.982","181966998158.402","177020954716.438","182534032247.584","191194148973.69","204038135586.73","220536280358.473","239911790886.276","259366819085.179","272190870906.022","280724401701.671","285637552736.51","275985790847.409","300182198621.713","321312303109.459","328693270669.539","354248566778.66","397325326992.343","423969727248.536","486491659013.869","497663448808.051","509301712739.662","512749545799.116","543538057106.695","577512037458.636","610832045877.644","644264907370.261","652411481699.582","594154930971.504","645265080194.363","683141517616.714","685402455298.48","704223224858.957","734253881816.483","776983112152.851","806512852081.985","842433021896.659","869058816346.801","885884888450.197","777470960817.47","841718470345.213","917865057335.822","915413520890.875","904338525587.698","",
"Faroe Islands","FRO","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1348576905.12072","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248000000","","","","","","","","","","",
"Gabon","GAB","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","192540532.938106","221471492.380113","234440529.650334","292302448.53435","323228654.472048","352159613.914056","389372664.263657","492747656.276115","529961876.699989","589229687.65339","631267038.738947","658143760.087237","771168896.86329","771168896.86329","1680853292.90626","2154995780.53348","2425145468.57834","2396890155.16585","1946179850.13237","1661556886.66222","1929640628.01674","2773106002.28142","2508260981.43344","2877956670.32175","2926886982.04249","2981642330.95512","2857763208.23455","1736637731.6453","1973134238.55734","2107498427.94058","2008084461.23746","1969344933.46771","2006177979.85277","2122842503.45861","1780991933.46309","1793663476.8754","1837429073.52911","2093866467.96158","2639421362.00268","2023834134.38652","1690351531.58749","1696893578.01043","1835609189.57856","1639985777.17811","1684035170.17104","1840274299.89541","2156376475.87255","2234241098.92346","2513685535.76922","2516998494.02481","3312073736.3029","3725934560.81912","4066706623.76759","4170219305.67205","4498319295.85524","4015443368.98422","3752275447.83999","3479020538.96697","5261699304.37462","6601025349.48437","6204243272.2324","7281306929.67928","8585148860.31269","8397361781.16654","8506418106.36496","",
"United Kingdom","GBR","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","117719246589.41","124051377122.351","136354832167.285","151605410692.338","153128993316.258","143033008327.448","150411474159.039","153302835701.305","159023237573.869","174360736615.788","168213929224.564","163610506600.415","171677724591.612","182948623678.263","201016122605.816","206078016058.774","220241961775.211","237609589938.417","267980952007.48","287867363051.688","289486045691.077","276819219832.803","295591017777.952","305406709335.641","323531255299.868","341465430967.699","372887729556.746","409668288900","438406566033.936","471026836177.4","513971188918.393","544497726332.408","568092986630.006","579046491982.525","620356950351.803","665101521143.094","731438934489.82","724968582186.925","715284796361.446","663444797686.729","720833297685.985","740592221792.041","757319255894.301","781395008020.085","820974820697.488","861463440127.243","900062698079.672","927618222148.082","959273158758.09","988843058338.88","838701976539.386","882968228414.064","1005826644651.22","989706206921.931","1015362587357","",
"Georgia","GEO","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6129177594.05538","6753153584.56479","7386909296.0071","7331939642.72688","8221089913.99786","8659152476.79724","8753458626.98136","9339755307.35539","10202702930.4541","10897526605.8296","9083596409.7287","9882464303.96946","11556593772.9011","12708371740.0854","13883505309.7255","",
"Ghana","GHA","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8414721635.94177","10238979258.8086","12761031544.1071","11159420662.2877","14139098439.1942","19805999448.6339","22338407682.7242","22846174948.6404","19553323246.6668","21104358073.9633","20873510052.1327","22474742465.2667","23590005600.3504","27336372955.5509","24935891536.4378","26380016780.9726","26747685311.9423","26432000907.3756","28947938504.3842","",
"Gibraltar","GIB","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2823223664.63801","3333978226.13102","3056991490.82281","3140834413.43339","3251859020.7336","3518505057.37753","3969151383.24929","4307497512.10937","4094021449.85891","4480281599.37552","7659390690.88688","6309098103.51543","5953348562.39062","5854431195.66246","10158483958.9294","9802307899.27382","8499233812.40682","10624042265.5229","12961331563.9295","",
"Gambia, The","GMB","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290785684.822835","293745827.861978","298725509.659758","282403223.61854","269760366.713283","305752391.989378","320110470.817719","359140024.903333","379274460.063101","349287164.73415","431295285.672946","399003138.553314","394544310.826311","562857732.110409","670247697.787758","668615959.810807","750306983.609542","635916994.773718","624915299.086833","715781562.654564","838711861.428306","",
"Guinea-Bissau","GNB","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256535019.034755","138465712.15849","184878214.300827","220123979.346566","235575029.166625","188013940.143654","153640616.055604","230887939.906764","209796776.551603","244691279.603199","267789247.295983","301485101.534645","268295171.825237","280214706.272608","294368496.916988","278899345.797451","254388158.266787","296917967.445225","337921256.76106","372337016.917416","410932329.014911","442310260.241163","495164127.824819","441205501.316045","457565059.88486","505899772.132046","475041650.309159","486577855.568751","",
"Equatorial Guinea","GNQ","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3702100788.84489","4310177559.18569","6075188133.88199","7304259443.84826","6555760979.31076","8491037400.17136","6845239551.45284","8475079773.40984","6978092471.72679","6584323927.05632","5566862109.01057","4660217893.45621","5048397235.56592","5361254746.60415","4758699725.68751","3708685981.37581","3581265470.61277","3983758751.56306","2968414176.31353","2973650499.09364","",
"Greece","GRC","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","2623712704.27988","2952381292.76749","3263753180.48734","3791544926.6317","4550856240.46566","5298293524.47514","5354235830.7294","5658955313.06551","6293848998.80818","7189493296.78343","7646620548.0632","8249559009.15358","9429213882.77924","12600532582.9529","10720334522.0331","10878601679.6006","11921655507.0815","13127491103.0368","13722779744.7059","15057067301.9032","16462809019.9501","17526278002.8381","17069545026.0883","17509060603.7463","17137435079.2179","17896708417.6014","20380286124.9921","20816440875.2829","22343458311.3565","24683277717.1124","26748301178.584","28309552366.3385","28614371255.0009","28794097892.8635","29226089863.6268","31840363434.6129","35122726819.6845","38987688344.4155","45728241450.2722","53177013252.1197","63310383574.6135","64209111702.5526","60394479935.8802","64242667480.75","68735899325.8902","68833574418.3699","75568550717.6314","85332166364.9954","88086854164.1241","70792042116.575","67772333700.8849","61142690131.9995","57784506526.1983","55698807665.7915","59507070726.0337","64373172350.1679","65744491556.2065","70444441649.0991","76257005425.4984","78407328450.2937","72687135489.4823","85315324252.7084","94653089899.9614","94698553215.7337","99219689198.5002","",
"Grenada","GRD","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927135766.329047","935767011.374751","1068249772.63182","993080305.19675","1117586395.54738","1304505368.94455","1181902110.39411","1637637937.86902","1932455085.66468","1352624179.50798","1262993190.3914","1118225747.03225","1137634631.39428","1262719182.61217","1218436480.95794","1247907539.87942","1436866348.9664","1406862497.14086","1491196002.52569","1575605621.18252","1573291777.71348","","",
"Guatemala","GTM","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","2269362692.59744","2100396998.99901","2263868004.11705","2931489246.26118","3217220122.94104","3393054523.4224","3449376492.20622","3669169487.49211","3814782365.99836","3733733691.54079","4029080544.74128","4287337318.40954","4048312433.99287","4453555784.89672","5092329203.91588","4836819849.09031","6279211433.38164","6865784022.45223","7165251993.34556","6632253954.33691","6060792136.94589","5812151297.27181","4592300126.98826","3680159141.47885","3942537053.98235","3434265720.64746","2934236622.45661","4338164449.62879","4501635497.27327","4765387108.62692","4950837464.24487","5072396726.17755","6937216766.29841","7244039536.54892","7603436818.90443","8180600071.06884","7619294736.46558","9105249383.63235","11336137498.3054","11416841331.9923","12105937760.1149","12943695774.3254","13200803996.2179","13271671620.5303","14025995784.5876","13945771243.2516","14845281688.923","15919288861.4393","15004380653.658","13833833500.5333","15216468449.2084","16281922224.9412","16736495887.1524","17449266750.2498","18037340656.8869","18695335889.8941","18871512677.0562","19404590468.4902","20166581220.0842","21146092315.0306","19926184307.9134","23803139806.9158","24971227771.7813","26327278147.7799","28689546104.5672","",
"Guam","GUM","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2193749531.54279","2186031855.09057","2224620237.35166","2161914116.17739","2310479387.88257","2656810118.67583","2708904434.72829","2793798875.70269","2800551842.59838","2897987507.80762","2929822923.17302","3136270768.26983","3205729856.33979","3089000000","3077423485.32167","2988670206.12117","3071635227.98251","3347542161.14928","3271330106.18364","3341753903.81012","3631166770.76827","","","",
"Guyana","GUY","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","","","","","","","","","","1594099225408.11","1684911593762.84","1839041686865.87","2046415454778.99","2100836277940.69","1957338650955.53","2188107333662.36","2289883585534.39","2413108244779.87","2613784895625.92","2610117549609.31","2631971899626.69","2628732791092.01","2713668881035.95","3000822332708.86","3134964909211.77","3350306833314.77","3602367656052.5","3914057044639.94","4233800990148.2","4428808262600.32","4416802560580.48","4586734040697.16","4642218993710.92","5081034367252.15","5560806473306.07","5938178625821","6520953407968.55","6911636861515.53","7419252020006.99","8327616048443.67","8359180681764.84","8586142244462.94","8997107081604.74","9890650812735.89","10630443574161","11544247298218.8","12331584135232.9","12562822067404","11082297381805.4","12340089684599.4","13086267307618.9","13333519556645.2","13705149207254.1","14238292042164.8","14763035580249.2","15105056104513","15880155993105.4","16501589567942.1","16876898814499.8","15527950760824.3","17150996625365.2","18427760740742.3","18361781167738.2","18826325545714.4","",
"Hong Kong SAR, China","HKG","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","","5015197962.21967","5795896223.86907","6358194999.11273","7023514410.13901","7381902640.51409","8393891285.08392","8622411723.29871","9982561110.09974","11124737155.8344","12484566933.6309","14076326312.3568","14763272599.354","16279710789.3537","15038029806.8859","15610129924.9341","19293410629.0833","20834565248.764","25155146307.8786","29531019724.771","35166046083.0436","39479063062.3851","38647120823.6815","42204475580.0591","48105842775.4119","50875680944.7109","56751585956.0389","71993526307.7934","88644409687.702","94449681109.0363","104027510683.109","121823126980.788","147302676428.23","164384818891.539","186306054755.59","209771641329.367","220048881941.612","239129859119.04","222535333460.258","217436397938.86","254601065663.353","252119940961.449","269875179988.227","300717981603.786","344015946124.561","376113958837.111","413361618366.438","450809033523.576","465447765147.511","428058838438.196","506087648114.226","534442613238.786","557106194283.947","603247933190.395","609438226925.812","598687006159.899","603881717846.311","643824746646.89","672710369255.248","623975429422.653","581183512492.33","673135875376.567","590793089894.182","560069822046.306","579636711446.903","",
"Honduras","HND","Imports of goods and services (constant 2015 US$)","NE.IMP.GNFS.KD","101943043.323953","96522025.1843404","74689662.3450253","121436280.93374","108591480.78907","149508780.520466","153350843.793986","151622499.596928","158238809.681242","167532879.895372","171076968.775003","178391891.662216","192973662.393236","220479730.33378","265333851.277249","274711791.983783","299631153.018515","304193421.890795","310327313.869947","365428167.561041","434388736.49258","469281728.04429","475689602.248897","513530260.494118","520420818.108126","528705118.047923","500506013.649533","487833633.756925","573312383.849789","744804937.527258","1078833781.95321","1233949205.1819","1291327781.92688","1770409712.47267","2533338000.8597","3042210014.48975","4204499894.21204","5539649570.12494","6014986341.83241","6392132515.88544","7073370318.05288","7326890409.71809","7759372321.11216","8371255393.86696","9724587380.6309","10076210461.6861","10484908014.7364","11626357514.4923","11903162712.6468","8783427739.82397","10118926450.3487","11400595825.9318","12116413149.7359","11620066941.1268","12011021083.2717","13027957170.5398","12823263910.235","13741737546.778","14363016539.4326","14148078631.0756","11652737982.4789","15457186888.5766","16772445928.9239","15321969516.3304","15679513724.3788","",
